identifier,identifier_filename,repository,repository_location,collection_identifier,collection,title,name,name_authority,name_type,name_role,item_type,internet_media_type,form,form_URI,extent,abstract,date_text,date_single/start,date_end,date_qualifier,public_note,shelf_locator,subject_broad_local,subject_lcsh,subject_lcsh_authority,subject_lcsh_URI,subject_lcsh 2,subject_lcsh_authority 2,subject_lcsh_URI 2,subject_name 1,subject_name_URI 1,subject_name 2,subject_name_URI 2,subject_geographic 1,subject_geographic_URI 1,subject_geographic_coordinates 1,subject_geographic 2,subject_geographic_URI 2,subject_geographic_coordinates 2,project_title,project_URL
daniel_Causes_0245,daniel_Causes_0245.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Causes,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Legality of Marriages in Doubt,1997,1997,,,,Causes,Causes,Families,lcsh,http://id.loc.gov/authorities/subjects/sh85047009,Marriage law,lcsh,http://id.loc.gov/authorities/subjects/sh85081508,,,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_Causes_0246,daniel_Causes_0246.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Causes,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,What are you going to be when you grow up?,circa 1970,1970,,approximate,,Causes,Causes,Hippies,lcsh,http://id.loc.gov/authorities/subjects/sh85060979,Flying discs (Game),lcsh,http://id.loc.gov/authorities/subjects/sh85049591,,,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_Causes_0247,daniel_Causes_0247.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Causes,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,I think woman should remain on her pedestal,circa 1975,1975,,approximate,,Causes,Causes,Feminism,lcsh,http://id.loc.gov/authorities/subjects/sh85047741,Families,lcsh,http://id.loc.gov/authorities/subjects/sh85047009,,,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_Causes_0248,daniel_Causes_0248.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Causes,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Clawed to death by a panther,circa 1965,1965,,approximate,,Causes,Causes,Civil rights--United States,lcsh,http://id.loc.gov/authorities/subjects/sh85026377,,,,Blank Panther Party,http://id.loc.gov/authorities/names/n80095585,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_Causes_0249,daniel_Causes_0249.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Causes,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"Life ain't easy for a boy named ""Sioux,"" or ""Navajo""…",circa 1975,1975,,approximate,,Causes,Causes,Indians of North America,lcsh,http://id.loc.gov/authorities/subjects/sh85065184,Discrimination--United States,lcsh,http://id.loc.gov/authorities/subjects/sh2008117522,,,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_Causes_0250,daniel_Causes_0250.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Causes,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"Uh, oh! (at the Pearly Gates)",circa 2000,2000,,approximate,,Causes,Causes,,,,Discrimination--United States,lcsh,http://id.loc.gov/authorities/subjects/sh2008117522,Ku Klux Klan (1915- ),http://id.loc.gov/authorities/names/n80076145,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_Causes_0251,daniel_Causes_0251.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Causes,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Sermon on the Amount,1987,1987,,,,Causes,Causes,,,,Television evangelists,,,"Roberts, Oral",http://id.loc.gov/authorities/names/nb2010025555,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_Causes_0252,daniel_Causes_0252.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Causes,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Before Vacation…During Vacation…After Vacation,circa 1980,1980,,approximate,,Causes,Causes,Cartoonists,lcsh,http://id.loc.gov/authorities/subjects/sh85020532,Beaches,lcsh,http://id.loc.gov/authorities/subjects/sh85012606,,,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_Causes_0253,daniel_Causes_0253.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Causes,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,School Problems Are Primarily Local,circa 1960,1960,,approximate,,Causes,Causes,Education,lcsh,http://id.loc.gov/authorities/subjects/sh85040989,,,,,,United States. Supreme Court,http://id.loc.gov/authorities/names/n79006848,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_Causes_0254,daniel_Causes_0254.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Causes,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,How can we increase SAT scores?,circa 1990,1990,,approximate,,Causes,Causes,Education,lcsh,http://id.loc.gov/authorities/subjects/sh85040989,Sports,lcsh,http://id.loc.gov/authorities/subjects/sh85126887,,,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_Causes_0255,daniel_Causes_0255.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Causes,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Remember scratching your head to think up the answer?,circa 1990,1990,,approximate,,Causes,Causes,Education,lcsh,http://id.loc.gov/authorities/subjects/sh85040989,Lice,lcsh,http://id.loc.gov/authorities/subjects/sh85076759,,,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_Causes_0256,daniel_Causes_0256.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Causes,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"What's a dogwood, Mom?",circa 1995,1995,,approximate,,Causes,Causes,Billboards,lcsh,http://id.loc.gov/authorities/subjects/sh85014040,,,,,,,,,,,Knoxville (Tenn.),http://id.loc.gov/authorities/names/n79109786,"35.96064N, 83.92074W",Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_Causes_0257,daniel_Causes_0257.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Causes,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Pilot is sleeping,circa 1995,1995,,approximate,,Causes,Causes,Airplanes,lcsh,http://id.loc.gov/authorities/subjects/sh85002782,Travel,lcsh,http://id.loc.gov/authorities/subjects/sh85137149,,,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_Causes_0258,daniel_Causes_0258.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Causes,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Wide Load…Loaded,circa 1990,1990,,approximate,,Causes,Causes,Drunk driving,lcsh,http://id.loc.gov/authorities/subjects/sh85039787,Trucks,lcsh,http://id.loc.gov/authorities/subjects/sh85138148,,,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_Causes_0259,daniel_Causes_0259.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Causes,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,And they call me the ultimate weapon!,circa 1980,1980,,approximate,,Causes,Causes,Traffic safety,lcsh,http://id.loc.gov/authorities/subjects/sh85136774,Atomic bomb,lcsh,http://id.loc.gov/authorities/subjects/sh85009310,,,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
